date,kospi200,커뮤,건설,중공업,철강,에너지,정보기술,금융,생활소비재,경기소비재,산업재,헬스케어
2010-11-02,247.93,1058.21,679.05,747.0,1028.63,1303.0,1234.14,795.16,862.97,1830.47,1139.56,1020.86
2010-11-03,249.99,1058.87,703.51,758.16,1037.24,1321.99,1229.82,801.19,867.31,1848.67,1156.78,1028.98
2010-11-04,251.12,1053.48,697.03,750.28,1040.09,1323.07,1248.75,809.03,862.34,1836.4,1157.04,1023.64
2010-11-05,251.22,1071.89,679.25,741.98,1043.67,1307.64,1270.03,817.13,863.14,1803.43,1158.28,1024.34
2010-11-08,251.73,1057.97,683.24,739.3,1069.8,1318.51,1268.87,816.34,859.95,1806.12,1157.39,1039.56
2010-11-09,252.07,1071.28,687.94,742.81,1067.11,1333.87,1263.97,813.53,867.09,1813.95,1165.42,1032.15
2010-11-10,255.13,1066.62,696.04,757.3,1082.28,1349.4,1267.57,817.59,869.91,1859.1,1173.45,1049.2
2010-11-11,247.51,1031.56,670.07,746.41,1050.31,1315.25,1240.21,787.68,839.7,1799.55,1153.1,1017.35
2010-11-12,248.35,1041.05,660.06,747.65,1042.18,1310.63,1240.17,786.59,852.87,1802.43,1134.05,1018.38
2010-11-15,249.22,1056.06,649.15,734.75,1036.45,1297.11,1259.89,797.34,855.9,1786.25,1119.82,1022.36
2010-11-16,247.84,1064.2,634.43,703.88,1027.78,1296.23,1256.98,785.39,852.56,1805.9,1096.96,1005.46
2010-11-17,247.3,1069.23,625.69,704.8,1024.89,1299.61,1260.28,781.23,852.26,1813.59,1085.99,1004.61
2010-11-18,251.15,1073.52,642.1,716.58,1048.12,1337.22,1278.64,790.58,855.75,1852.16,1111.5,1003.82
2010-11-19,253.04,1081.71,655.78,732.79,1038.5,1340.65,1297.16,792.48,857.35,1864.37,1132.47,1001.3
2010-11-22,254.0,1071.63,655.05,726.36,1033.32,1321.39,1333.72,794.9,860.95,1829.52,1132.42,1000.12
2010-11-23,252.12,1071.82,655.65,711.81,1022.17,1310.97,1337.86,798.83,856.9,1791.82,1124.84,990.62
2010-11-24,252.38,1056.62,652.18,702.02,1024.79,1301.5,1336.57,808.81,849.45,1796.16,1114.56,972.19
2010-11-25,252.45,1055.01,660.59,700.72,1018.43,1313.24,1328.11,820.07,850.82,1781.69,1111.08,983.23
2010-11-26,249.31,1044.43,650.43,702.74,1007.08,1283.4,1301.14,809.54,847.22,1759.36,1108.35,969.67
2010-11-29,248.92,1049.58,645.38,695.83,1002.57,1276.68,1301.99,805.39,846.09,1768.64,1096.83,977.95
2010-11-30,249.64,1056.84,655.9,711.45,1016.2,1298.79,1289.01,807.79,845.16,1779.24,1134.85,984.05
2010-12-01,252.8,1060.24,682.24,721.41,1027.03,1342.08,1288.78,809.5,851.51,1835.62,1148.33,985.87
2010-12-02,256.02,1053.79,690.85,730.73,1041.5,1344.47,1316.95,814.78,851.52,1838.08,1166.57,993.83
2010-12-03,257.65,1040.86,680.48,712.95,1024.83,1344.21,1327.89,814.76,849.78,1879.16,1170.93,985.71
2010-12-06,257.32,1025.38,678.17,695.5,1014.89,1328.49,1333.6,832.96,847.82,1876.27,1175.4,984.09
2010-12-07,258.63,1034.29,685.72,697.36,1046.94,1329.38,1340.85,832.34,854.54,1869.18,1161.95,988.06
2010-12-08,257.51,1035.73,680.52,697.68,1042.54,1322.94,1328.12,834.03,853.38,1872.82,1147.98,982.61
2010-12-09,262.32,1046.96,676.66,714.12,1054.21,1337.42,1358.82,850.62,865.14,1916.53,1163.37,999.1
2010-12-10,261.74,1040.91,682.41,719.87,1059.73,1340.04,1360.01,855.23,859.96,1870.35,1171.41,999.72
2010-12-13,263.31,1037.47,680.85,718.96,1065.32,1327.95,1366.47,870.83,869.18,1869.13,1165.67,1003.81
2010-12-14,265.13,1044.53,686.69,753.88,1069.78,1331.22,1367.63,873.29,868.19,1889.48,1163.52,997.87
2010-12-15,265.95,1043.37,693.55,768.22,1079.76,1361.08,1349.74,882.17,870.91,1897.02,1166.34,1003.63
2010-12-16,264.92,1060.19,696.04,769.65,1070.99,1355.84,1353.83,877.61,874.52,1865.92,1168.62,1005.08
2010-12-17,267.67,1064.23,709.49,792.85,1075.98,1360.64,1355.8,902.43,874.36,1861.27,1169.22,1001.63
2010-12-20,267.42,1056.45,703.16,796.04,1063.08,1346.08,1348.2,914.27,870.63,1857.36,1146.25,988.6
2010-12-21,269.31,1051.67,704.79,792.26,1110.07,1379.29,1353.83,906.18,880.0,1854.76,1162.01,1006.91
2010-12-22,269.6,1043.66,694.29,794.56,1104.24,1370.17,1349.28,902.61,884.81,1886.13,1153.39,1025.23
2010-12-23,269.62,1050.33,692.01,794.79,1099.66,1374.23,1345.45,905.41,886.56,1884.02,1143.27,1024.74
2010-12-24,268.5,1041.85,681.1,810.17,1097.7,1376.1,1326.99,908.28,887.96,1860.94,1121.67,1038.24
2010-12-27,267.35,1050.71,679.7,799.98,1084.94,1363.92,1330.23,910.98,892.5,1829.63,1121.38,1052.39
2010-12-28,269.04,1063.88,703.51,799.72,1095.84,1363.8,1351.3,905.07,895.49,1835.46,1125.75,1060.88
2010-12-29,270.44,1044.87,718.81,794.92,1096.19,1386.37,1364.64,912.99,879.84,1854.5,1141.28,1054.71
2010-12-30,271.19,1061.66,722.02,800.51,1095.08,1389.72,1376.59,920.57,880.68,1837.93,1151.98,1068.24
2011-01-03,273.81,1054.58,735.73,787.86,1105.17,1399.48,1401.5,933.4,879.64,1877.66,1162.34,1071.13
2011-01-04,275.78,1049.53,744.09,806.61,1127.57,1411.68,1398.95,938.38,876.67,1896.65,1175.28,1062.79
2011-01-05,275.35,1047.87,745.04,798.5,1134.66,1425.77,1385.79,923.88,871.4,1936.47,1161.02,1050.29
2011-01-06,274.72,1050.14,744.65,801.14,1139.75,1438.13,1382.38,908.42,868.08,1943.76,1147.92,1045.16
2011-01-07,275.61,1057.95,748.48,820.05,1121.63,1442.68,1386.37,913.95,874.17,1969.7,1172.54,1047.97
2011-01-10,273.99,1047.73,742.02,804.91,1124.07,1430.23,1368.62,906.72,873.28,1982.37,1168.06,1051.36
2011-01-11,275.1,1047.09,759.7,812.5,1144.01,1449.57,1358.81,913.02,871.84,1976.2,1165.5,1046.11
2011-01-12,276.17,1029.05,765.32,826.76,1153.46,1472.93,1360.96,907.98,865.14,1964.56,1169.96,1038.85
2011-01-13,275.52,1013.38,761.33,837.95,1135.32,1463.38,1357.27,929.34,856.33,1947.1,1159.06,1034.25
2011-01-14,278.17,1015.07,779.54,859.39,1137.8,1458.27,1363.08,947.2,851.83,1981.94,1162.49,1024.51
2011-01-17,277.05,1002.84,793.11,859.82,1107.98,1436.77,1360.15,943.55,847.38,1955.63,1161.13,1020.94
2011-01-18,276.6,1002.91,789.0,854.5,1107.52,1449.08,1369.6,929.76,841.01,1934.44,1171.13,1015.75
2011-01-19,279.25,1003.23,777.57,877.15,1125.03,1453.23,1394.73,934.25,841.81,1929.11,1175.08,1014.91
2011-01-20,277.75,1008.93,773.24,864.6,1119.91,1456.01,1387.81,926.26,843.24,1924.59,1171.19,1007.45
2011-01-21,272.67,1010.34,742.95,844.36,1099.93,1443.81,1376.29,897.23,841.46,1864.9,1152.41,1001.65
2011-01-24,274.5,1019.93,746.07,856.56,1117.76,1467.02,1391.65,898.13,836.85,1882.46,1165.32,1002.47
2011-01-25,275.18,1009.01,757.5,847.01,1121.3,1475.53,1395.41,898.17,837.03,1890.7,1158.04,990.7
2011-01-26,278.81,1007.47,764.98,862.17,1124.39,1496.35,1410.45,907.16,836.97,1932.31,1156.34,996.21
2011-01-27,279.2,1003.43,773.5,871.98,1134.82,1532.45,1402.04,898.92,832.84,1932.78,1153.92,989.09
2011-01-28,278.45,993.73,776.39,861.94,1123.99,1549.13,1403.67,903.75,830.02,1867.83,1136.77,969.23
2011-01-31,273.12,977.73,750.67,837.79,1118.91,1559.45,1383.48,886.36,824.28,1790.09,1103.24,969.52
2011-02-01,273.45,971.15,751.8,839.32,1118.67,1528.72,1386.94,894.18,821.85,1807.19,1113.11,956.7
2011-02-07,274.9,990.8,758.73,831.15,1144.66,1516.71,1394.11,915.38,820.89,1837.37,1111.91,964.37
2011-02-08,273.16,1003.84,746.57,805.37,1159.8,1520.96,1393.45,913.41,816.6,1801.05,1098.8,971.63
2011-02-09,269.9,1001.36,743.86,780.37,1167.58,1486.64,1386.19,902.29,812.89,1761.16,1088.23,964.14
2011-02-10,264.57,985.23,716.05,768.02,1159.64,1446.74,1356.53,881.98,795.86,1739.11,1068.99,944.24
2011-02-11,260.4,972.07,708.14,757.53,1126.07,1421.63,1330.83,864.72,788.94,1726.89,1049.68,919.09
2011-02-14,266.02,971.16,712.9,751.05,1152.91,1449.07,1364.16,882.89,790.7,1789.76,1053.23,909.83
2011-02-15,265.4,967.01,703.92,764.38,1149.29,1459.03,1364.14,872.02,786.88,1769.69,1044.75,910.74
2011-02-16,262.56,965.24,689.52,744.82,1157.69,1423.6,1348.82,868.72,796.23,1742.22,1040.61,935.07
2011-02-17,261.23,966.23,667.7,722.23,1139.81,1414.72,1350.93,855.51,794.61,1750.58,1012.22,934.01
2011-02-18,265.8,977.73,688.8,748.81,1160.26,1456.49,1366.81,870.49,798.47,1795.31,1043.72,928.48
2011-02-21,264.55,964.4,671.37,761.74,1139.72,1481.35,1355.47,858.66,793.04,1807.03,1026.5,931.59
2011-02-22,260.13,959.68,631.88,735.46,1121.75,1440.45,1342.63,858.78,782.07,1771.43,982.43,912.14
2011-02-23,259.21,965.03,624.89,730.25,1115.06,1439.55,1329.57,859.44,789.67,1760.07,983.14,919.58
2011-02-24,257.69,961.19,632.7,733.91,1104.52,1401.39,1318.1,854.3,788.7,1752.69,984.85,912.2
2011-02-25,259.28,973.47,655.86,743.86,1118.39,1418.2,1329.07,852.03,787.03,1773.32,1000.51,916.64
2011-02-28,256.36,964.09,634.18,723.63,1107.17,1385.83,1319.63,846.35,776.63,1767.4,979.32,921.08
2011-03-02,254.96,959.46,612.47,705.44,1103.22,1386.91,1310.48,840.07,776.44,1780.47,965.3,929.32
2011-03-03,260.48,969.02,639.68,724.0,1122.03,1435.1,1333.47,863.14,777.49,1838.82,989.15,935.07
2011-03-04,265.42,982.18,664.29,738.5,1123.64,1464.15,1352.5,888.15,791.71,1862.02,1006.27,939.2
2011-03-07,261.44,968.34,657.81,728.02,1106.35,1463.85,1323.67,877.89,785.02,1842.2,988.85,926.4
2011-03-08,263.33,986.62,668.95,741.31,1128.81,1477.45,1321.44,889.71,789.14,1858.92,1005.44,933.54
2011-03-09,263.8,994.18,669.39,736.8,1126.99,1497.83,1302.17,897.5,789.9,1881.78,1011.08,933.25
2011-03-10,260.59,991.53,671.08,725.22,1117.7,1507.59,1276.45,882.08,782.39,1868.85,1008.7,927.34
2011-03-11,256.83,982.0,651.84,710.76,1106.29,1469.63,1268.92,869.09,781.31,1826.85,989.69,937.13
2011-03-14,260.69,963.61,646.14,685.4,1171.84,1548.24,1298.35,851.83,776.1,1824.27,944.51,919.88
2011-03-15,254.29,952.11,629.0,680.72,1135.36,1534.45,1262.29,831.23,756.73,1782.35,926.02,903.38
2011-03-16,259.44,962.24,638.42,715.27,1133.79,1546.92,1281.35,857.5,764.94,1807.97,945.99,914.25
2011-03-17,259.8,961.55,639.24,730.26,1143.61,1572.96,1269.71,857.02,758.19,1787.35,946.84,910.34
2011-03-18,262.39,962.72,665.24,736.21,1165.83,1583.0,1274.41,863.18,760.17,1817.03,969.38,917.68
2011-03-21,264.89,984.28,677.09,755.9,1178.94,1613.2,1283.97,861.81,768.23,1836.33,990.94,930.98
2011-03-22,266.05,980.83,670.46,769.62,1192.19,1656.38,1267.81,853.58,769.72,1886.44,982.77,941.61
2011-03-23,265.67,986.36,682.86,771.22,1199.55,1622.58,1282.01,846.96,767.42,1903.79,1002.95,930.86
2011-03-24,268.93,980.63,690.97,775.81,1211.24,1657.81,1286.2,852.48,773.02,1969.21,1020.36,936.27
2011-03-25,271.66,978.45,688.72,781.56,1207.99,1656.45,1308.81,863.92,778.76,1974.46,1027.5,948.89
2011-03-28,272.13,976.16,665.83,761.04,1231.5,1674.92,1315.92,859.84,777.74,1984.68,1032.97,949.98
2011-03-29,274.22,983.15,677.46,759.36,1246.06,1713.76,1317.84,857.37,777.04,2028.86,1046.01,953.73
2011-03-30,277.04,992.26,695.09,784.14,1244.99,1695.33,1332.72,870.13,787.6,2054.12,1058.85,962.89
2011-03-31,278.87,1003.03,704.51,795.58,1234.71,1706.24,1336.68,889.15,800.14,2049.72,1079.36,968.96
2011-04-01,280.73,1023.62,705.73,799.47,1259.61,1717.5,1360.03,894.41,809.29,2044.7,1083.14,970.57
2011-04-04,280.01,1035.26,708.85,791.89,1249.43,1645.39,1364.26,914.49,816.51,2031.51,1081.54,967.56
2011-04-05,282.03,1033.39,709.72,805.73,1258.25,1692.01,1376.14,910.57,817.33,2043.51,1092.08,971.98
2011-04-06,281.35,1024.51,709.53,816.15,1279.81,1717.19,1359.71,889.76,808.44,2094.75,1081.07,978.16
2011-04-07,280.45,1020.06,713.96,825.48,1289.44,1722.03,1348.2,889.04,801.51,2083.67,1081.52,966.79
2011-04-08,281.05,1018.42,740.44,849.76,1293.23,1739.56,1343.92,880.78,797.96,2086.35,1095.55,964.83
2011-04-11,280.49,1021.27,738.83,847.51,1303.68,1751.26,1350.35,868.52,790.4,2090.85,1090.58,956.6
2011-04-12,276.13,1005.42,718.93,830.66,1282.55,1715.23,1329.31,859.97,786.06,2046.81,1080.84,944.92
2011-04-13,280.68,1024.36,722.99,842.52,1291.79,1743.37,1353.4,864.56,790.16,2120.9,1087.4,945.08
2011-04-14,283.15,1022.98,724.73,849.66,1301.99,1766.11,1364.46,858.1,792.58,2189.06,1094.71,963.07
2011-04-15,282.8,1027.55,715.66,840.57,1301.93,1780.85,1363.02,858.09,791.22,2199.28,1114.05,971.74
2011-04-18,282.14,1031.8,717.02,840.3,1294.81,1836.74,1351.04,836.43,787.88,2232.67,1110.47,967.31
2011-04-19,280.43,1028.86,703.94,809.7,1292.36,1812.68,1366.61,830.07,782.04,2217.3,1089.15,952.37
2011-04-20,287.19,1032.8,704.22,802.92,1323.82,1865.83,1422.08,852.3,791.35,2248.33,1084.64,948.52
2011-04-21,291.16,1043.45,698.38,826.87,1327.3,1973.59,1446.08,837.51,802.65,2267.69,1094.94,958.95
2011-04-22,290.84,1046.56,711.54,822.28,1323.65,1962.56,1437.07,853.86,802.03,2275.77,1113.09,957.77
2011-04-25,292.69,1048.9,716.55,858.2,1343.08,1988.06,1425.99,844.73,803.23,2347.5,1122.36,954.31
2011-04-26,291.38,1053.11,719.66,850.3,1317.05,1970.84,1410.88,842.29,801.91,2346.48,1109.34,940.42
2011-04-27,292.08,1056.51,748.83,869.26,1301.81,1906.53,1416.12,864.01,816.43,2285.08,1116.82,964.49
2011-04-28,292.15,1034.92,735.7,876.58,1304.08,1927.84,1400.8,858.19,809.66,2340.2,1107.38,956.8
2011-04-29,290.39,1057.31,737.01,870.13,1257.75,1872.48,1389.28,893.15,816.78,2288.98,1091.96,962.64
2011-05-02,295.35,1061.24,754.41,879.97,1283.62,1881.4,1423.81,894.06,827.7,2340.18,1125.78,970.74
2011-05-03,291.65,1067.55,743.82,855.28,1266.05,1812.85,1423.57,891.91,830.98,2282.03,1117.04,962.36
2011-05-04,288.46,1064.54,738.53,836.12,1276.25,1809.86,1386.01,880.61,837.4,2268.87,1110.98,983.38
2011-05-06,283.68,1060.42,720.6,809.46,1233.68,1755.37,1370.37,868.48,843.31,2233.21,1098.91,965.22
2011-05-09,282.59,1040.01,713.75,809.32,1228.73,1773.85,1368.88,858.77,829.62,2227.4,1086.23,940.35
2011-05-11,286.3,1029.78,724.87,829.96,1235.39,1816.38,1394.68,867.6,825.16,2269.67,1087.83,929.28
2011-05-12,280.02,1009.32,699.67,804.1,1194.72,1754.7,1383.82,850.04,813.51,2204.63,1067.61,916.11
2011-05-13,279.59,1017.79,692.7,795.76,1197.66,1728.3,1410.29,824.4,817.07,2189.94,1074.99,923.92
2011-05-16,277.22,1026.62,680.42,793.16,1172.86,1739.53,1397.74,812.24,819.35,2166.51,1066.42,911.95
2011-05-17,277.15,1019.53,676.85,781.75,1168.16,1752.32,1382.28,818.62,819.35,2201.26,1071.77,911.53
2011-05-18,281.76,1004.91,689.88,816.47,1206.06,1816.9,1374.44,822.07,821.62,2261.73,1090.42,906.14
2011-05-19,276.47,989.57,668.25,801.09,1178.46,1784.16,1338.87,806.2,817.72,2212.13,1069.09,896.68
2011-05-20,278.59,1004.73,667.11,808.83,1193.47,1779.94,1350.11,807.45,832.64,2253.97,1076.29,888.06
2011-05-23,271.19,991.14,653.38,767.39,1170.0,1696.68,1310.77,800.45,829.6,2173.41,1058.45,870.83
2011-05-24,271.78,986.93,654.47,766.56,1176.67,1722.63,1304.14,804.65,826.37,2196.81,1057.99,861.79
2011-05-25,268.62,994.7,658.53,748.8,1155.84,1673.34,1287.09,799.8,823.49,2186.22,1037.31,855.82
2011-05-26,276.33,993.86,671.49,775.73,1174.99,1761.02,1317.62,809.25,825.98,2295.73,1066.87,859.89
2011-05-27,277.35,1003.99,681.84,786.33,1167.52,1754.01,1327.06,806.88,822.16,2317.71,1083.0,864.01
2011-05-30,276.32,1003.55,683.74,793.88,1160.97,1775.54,1292.97,798.19,821.45,2325.3,1083.26,877.61
2011-05-31,282.76,1021.15,691.24,828.75,1196.05,1855.1,1310.62,808.9,832.75,2362.65,1096.77,889.67
2011-06-01,282.75,1015.88,696.29,839.81,1193.19,1861.29,1304.97,821.18,833.27,2314.34,1109.34,896.01
2011-06-02,278.76,1007.02,698.04,842.17,1167.82,1836.19,1269.35,808.6,821.15,2300.73,1105.83,877.28
2011-06-03,278.84,1015.48,702.42,847.51,1150.73,1788.21,1259.6,828.71,830.71,2306.93,1102.91,896.24
2011-06-07,276.97,1023.55,695.83,832.75,1142.81,1729.75,1269.06,831.96,832.77,2284.38,1100.99,894.06
2011-06-08,274.46,1016.39,682.36,812.63,1153.27,1729.68,1260.74,831.22,823.97,2251.78,1089.81,886.58
2011-06-09,272.44,999.77,682.58,805.12,1178.99,1745.27,1255.23,813.07,816.68,2218.07,1081.28,880.09
2011-06-10,269.04,991.98,673.61,793.4,1164.31,1728.95,1218.73,807.85,809.48,2205.09,1070.21,874.76
2011-06-13,269.79,1011.15,664.04,804.07,1167.15,1715.2,1216.23,815.41,810.98,2225.47,1067.25,899.11
2011-06-14,273.67,1007.03,681.76,815.38,1178.33,1767.64,1220.75,817.34,808.5,2296.22,1073.39,906.03
2011-06-15,274.53,1002.57,691.38,827.68,1178.08,1781.97,1221.22,818.43,811.98,2293.04,1089.85,916.17
2011-06-16,268.88,992.03,672.85,797.4,1155.02,1736.06,1202.93,803.98,806.14,2247.02,1071.4,918.79
2011-06-17,266.22,1005.55,690.71,792.46,1164.1,1732.91,1171.39,788.75,813.94,2230.83,1072.89,917.96
2011-06-20,264.39,1019.31,697.2,781.01,1189.4,1670.93,1167.48,793.34,812.24,2245.13,1082.06,920.53
2011-06-21,268.65,1027.7,698.4,794.46,1217.46,1688.8,1190.35,819.37,820.36,2250.52,1086.72,920.95
2011-06-22,270.71,1030.71,705.44,809.73,1224.64,1715.06,1200.08,814.31,823.4,2265.02,1092.79,928.91
2011-06-23,269.34,1018.93,697.93,811.51,1224.79,1692.43,1198.06,814.91,820.38,2229.1,1102.02,912.58
2011-06-24,274.31,1024.58,708.92,817.62,1243.68,1685.63,1230.97,830.32,834.49,2289.31,1123.57,929.69
2011-06-27,271.44,1012.64,703.35,806.22,1220.69,1669.1,1211.75,822.32,827.41,2280.22,1106.26,936.06
2011-06-28,270.41,1021.43,707.91,798.16,1211.63,1663.29,1197.91,819.04,829.43,2268.06,1089.83,949.4
2011-06-29,274.61,1033.29,726.2,813.37,1233.35,1714.59,1202.25,825.15,833.08,2336.14,1098.97,950.62
2011-06-30,275.17,1043.94,729.57,819.84,1251.66,1708.22,1197.77,829.58,840.94,2350.2,1110.55,958.75
2011-07-01,278.77,1039.36,746.23,824.86,1248.69,1743.04,1231.76,834.08,837.52,2368.46,1122.95,958.31
2011-07-04,281.67,1043.47,748.94,826.6,1251.91,1752.32,1250.5,844.61,839.41,2384.47,1122.61,970.28
2011-07-05,283.88,1045.21,749.19,822.69,1269.04,1755.39,1270.82,851.31,849.54,2391.86,1129.34,981.34
2011-07-06,285.12,1048.02,761.06,835.99,1284.37,1762.35,1256.55,858.46,851.05,2400.01,1132.49,982.8
2011-07-07,286.07,1046.12,768.67,847.26,1289.36,1785.3,1245.84,857.28,851.3,2443.2,1146.06,994.1
2011-07-08,286.05,1033.66,767.98,840.62,1293.12,1799.1,1247.93,849.51,842.29,2449.21,1150.89,995.44
2011-07-11,282.46,1030.53,764.09,829.41,1284.01,1769.6,1233.09,843.56,841.76,2408.83,1154.19,1012.82
2011-07-12,275.9,1015.25,749.66,809.29,1247.5,1727.52,1200.39,826.26,834.39,2327.75,1136.97,1022.63
2011-07-13,278.32,1023.41,758.65,816.2,1260.6,1761.96,1191.21,833.5,832.53,2395.07,1153.05,1012.36
2011-07-14,278.03,1019.58,767.24,806.88,1276.68,1777.41,1183.2,831.26,828.34,2401.33,1145.87,1013.15
2011-07-15,279.59,1030.08,777.21,807.33,1287.35,1789.06,1195.44,835.7,836.01,2409.03,1160.82,1028.36
2011-07-18,276.71,1034.84,770.52,797.98,1273.14,1777.51,1179.24,830.81,833.46,2399.18,1159.21,1035.1
2011-07-19,276.58,1046.68,770.05,800.91,1278.56,1732.59,1197.9,833.25,833.73,2392.66,1169.39,1045.8
2011-07-20,280.41,1057.04,787.13,784.52,1293.99,1734.84,1232.51,850.79,838.3,2421.67,1188.33,1072.13
2011-07-21,279.2,1076.11,799.96,765.29,1303.57,1717.86,1227.1,856.21,837.63,2391.93,1182.08,1061.5
2011-07-22,282.59,1073.25,808.79,781.32,1317.99,1765.93,1224.68,865.37,843.49,2425.02,1190.91,1076.43
2011-07-25,279.66,1063.01,795.3,765.01,1315.78,1734.1,1211.57,854.74,843.55,2401.6,1168.62,1088.16
2011-07-26,282.04,1077.86,773.37,770.64,1324.12,1774.29,1221.11,868.09,847.63,2417.99,1161.4,1104.24
2011-07-27,282.7,1079.29,769.41,770.53,1311.03,1798.56,1217.47,869.2,850.7,2440.88,1157.35,1120.3
2011-07-28,280.04,1070.44,768.51,764.36,1300.98,1795.25,1200.47,859.64,846.37,2406.16,1152.45,1141.16
2011-07-29,277.11,1065.6,760.83,752.47,1283.22,1754.45,1197.76,849.07,844.26,2361.34,1129.84,1145.13
2011-08-01,282.36,1073.68,765.41,764.78,1311.97,1808.42,1230.04,857.32,853.65,2395.14,1142.09,1148.93
2011-08-02,275.4,1060.88,739.6,748.67,1286.72,1761.98,1205.07,832.78,845.63,2304.1,1118.58,1131.17
2011-08-03,267.8,1053.77,711.47,714.59,1260.37,1715.42,1170.93,811.45,831.97,2237.08,1090.2,1126.39
2011-08-04,261.54,1048.55,690.78,692.09,1215.12,1599.32,1145.34,811.18,835.58,2186.87,1073.17,1112.89
2011-08-05,251.9,1021.22,656.22,650.89,1174.9,1514.49,1096.08,788.33,813.04,2135.96,1031.45,1064.27
2011-08-08,242.45,986.12,631.78,619.23,1137.23,1456.34,1043.54,749.81,789.64,2079.97,991.6,1030.95
2011-08-09,233.52,936.28,610.36,605.67,1075.18,1441.05,984.71,710.2,757.16,2034.99,954.83,979.19
2011-08-10,233.23,955.02,623.5,613.12,1101.31,1392.29,1008.78,702.58,756.92,2039.7,958.79,1000.11
2011-08-11,234.14,961.83,627.95,619.92,1111.5,1413.43,1023.42,692.8,761.88,2062.76,965.77,1016.09
2011-08-12,230.38,945.94,626.06,617.85,1097.32,1339.44,993.31,695.54,773.19,2007.51,962.36,1050.72
2011-08-16,242.23,970.88,653.99,647.67,1157.02,1437.22,1028.44,735.42,788.82,2110.94,1005.72,1024.44
2011-08-17,243.43,997.07,662.34,657.18,1167.77,1442.64,1024.43,741.52,802.31,2122.96,1023.72,1016.65
2011-08-18,238.31,1068.82,654.38,625.76,1145.83,1412.23,985.68,734.07,828.14,2093.99,1008.92,1009.59
2011-08-19,222.98,1052.21,606.28,568.53,1093.1,1247.86,925.84,703.59,820.46,1921.02,954.05,971.35
2011-08-22,219.15,1032.95,590.34,553.01,1066.34,1176.8,924.42,709.42,818.44,1833.35,943.37,985.46
2011-08-23,228.12,1047.91,620.55,577.85,1098.71,1297.7,962.47,711.28,816.65,1937.89,965.99,985.93
2011-08-24,225.14,1038.39,630.58,576.06,1085.24,1290.23,945.08,688.1,802.97,1934.09,956.43,960.84
2011-08-25,227.02,1024.02,623.24,587.3,1075.75,1296.58,960.42,687.94,799.4,1956.17,959.92,949.95
2011-08-26,229.0,1002.09,628.91,592.23,1071.01,1336.51,966.92,697.57,780.5,1990.77,965.63,951.92
2011-08-29,235.78,1017.35,647.75,622.57,1112.95,1415.8,1002.35,709.29,791.07,2034.69,988.65,958.44
2011-08-30,237.64,1039.0,651.18,626.6,1123.87,1397.01,1010.02,720.46,801.09,2061.13,995.5,980.62
2011-08-31,242.16,1065.68,662.74,634.05,1151.25,1431.04,1028.15,735.87,812.27,2124.71,1018.08,1001.17
2011-09-01,242.37,1051.5,661.7,636.07,1154.75,1426.1,1030.78,733.54,803.52,2107.47,1019.88,978.49
2011-09-02,240.16,1060.06,654.7,624.08,1151.82,1402.2,1026.93,722.92,802.62,2088.3,1015.56,972.34
2011-09-05,228.89,1065.88,620.73,587.67,1114.56,1276.41,979.36,693.35,797.76,2000.41,970.68,952.59
2011-09-06,226.65,1063.85,606.28,574.54,1121.55,1264.73,963.71,678.14,790.88,1996.86,961.67,930.52
2011-09-07,236.12,1077.86,634.51,600.68,1161.62,1326.42,1017.95,699.16,803.76,2070.05,995.33,944.6
2011-09-08,238.47,1079.29,631.07,607.93,1165.16,1332.64,1020.31,701.91,811.03,2096.4,999.96,946.19
2011-09-09,233.4,1052.3,617.69,589.53,1140.26,1315.68,1002.19,683.18,799.21,2049.75,972.19,932.28
2011-09-14,225.15,1030.17,595.65,557.45,1107.55,1248.62,972.41,655.65,790.43,1978.48,933.95,920.17
2011-09-15,228.58,1057.41,606.53,555.33,1124.08,1279.82,997.24,645.6,803.84,2018.44,948.75,923.65
2011-09-16,237.5,1077.46,641.53,581.5,1149.58,1332.48,1033.46,674.41,820.71,2107.72,981.99,960.08
2011-09-19,235.32,1068.96,637.94,570.41,1117.36,1298.48,1027.86,675.72,808.36,2088.93,966.89,969.25
2011-09-20,237.53,1072.08,648.22,574.75,1109.5,1311.48,1057.63,679.61,809.75,2108.23,972.25,979.91
2011-09-21,239.51,1084.63,651.05,583.63,1107.69,1349.85,1064.7,685.17,812.69,2131.29,989.28,985.76
2011-09-22,232.05,1090.05,630.77,551.13,1073.91,1277.02,1037.7,658.81,810.85,2088.1,953.43,1007.01
2011-09-23,218.62,1080.84,584.78,501.66,977.77,1186.73,985.03,610.75,790.84,1979.9,878.2,952.44
2011-09-26,214.18,1087.16,548.31,469.57,908.7,1090.25,978.39,611.75,787.49,1966.49,846.18,913.42
2011-09-27,225.29,1099.5,581.27,511.05,958.0,1169.54,1019.61,650.88,796.72,2083.51,886.09,931.61
